Experiment,Seed,Run,Iteration,BestFitness,AverageFitness,WorstFitness,Conflicts,ConstraintViolationScore,FacultySatisfaction,TeachingFactor,LearningFactor,MutationRate,IterationTimeSeconds
Complete Adaptive TLBO,20260869,35,37,93.942,70.3163,0.0,0,0,92.5,1.26,0.365,0.0553,0.181
Complete Adaptive TLBO,20260869,35,38,93.942,82.059,0.0,0,0,92.5,1.24,0.36,0.0523,0.1789
Complete Adaptive TLBO,20260869,35,39,93.942,93.8438,93.3432,0,0,92.5,1.22,0.355,0.0495,0.16
Complete Adaptive TLBO,20260869,35,40,93.942,93.9186,93.7552,0,0,92.5,1.2,0.35,0.047,0.1222
Complete Adaptive TLBO,20260869,35,41,93.942,93.942,93.942,0,0,92.5,1.18,0.345,0.0447,0.1009
Complete Adaptive TLBO,20260869,35,42,93.942,93.942,93.942,0,0,92.5,1.16,0.34,0.0427,0.1041
Complete Adaptive TLBO,20260869,35,43,93.942,93.942,93.942,0,0,92.5,1.14,0.335,0.0409,0.1127
Complete Adaptive TLBO,20260869,35,44,93.942,93.942,93.942,0,0,92.5,1.12,0.33,0.0393,0.1015
Complete Adaptive TLBO,20260869,35,45,93.942,93.942,93.942,0,0,92.5,1.1,0.325,0.038,0.1119
Complete Adaptive TLBO,20260869,35,46,93.942,93.942,93.942,0,0,92.5,1.08,0.32,0.0369,0.1107
Complete Adaptive TLBO,20260869,35,47,93.942,93.942,93.942,0,0,92.5,1.06,0.315,0.0361,0.107
Complete Adaptive TLBO,20260869,35,48,93.942,93.942,93.942,0,0,92.5,1.04,0.31,0.0355,0.0959
Complete Adaptive TLBO,20260869,35,49,93.942,93.942,93.942,0,0,92.5,1.02,0.305,0.0351,0.1019
Complete Adaptive TLBO,20260869,35,50,93.942,93.942,93.942,0,0,92.5,1.0,0.3,0.035,0.0989
Complete Adaptive TLBO,20260870,36,1,93.2776,23.254,0.0,0,0,92.5,1.98,0.545,0.3231,0.2978
Complete Adaptive TLBO,20260870,36,2,93.5608,23.3631,0.0,0,0,92.5,1.96,0.54,0.3115,0.3492
Complete Adaptive TLBO,20260870,36,3,93.6004,23.3952,0.0,0,0,92.5,1.94,0.535,0.3001,0.2935
Complete Adaptive TLBO,20260870,36,4,93.6832,23.4104,0.0,0,0,92.5,1.92,0.53,0.2889,0.2671
Complete Adaptive TLBO,20260870,36,5,93.82,23.449,0.0,0,0,92.5,1.9,0.525,0.278,0.3215
Complete Adaptive TLBO,20260870,36,6,93.82,23.455,0.0,0,0,92.5,1.88,0.52,0.2673,0.2551
Complete Adaptive TLBO,20260870,36,7,93.82,23.455,0.0,0,0,92.5,1.86,0.515,0.2569,0.2748
Complete Adaptive TLBO,20260870,36,8,93.82,23.455,0.0,0,0,92.5,1.84,0.51,0.2467,0.2504
Complete Adaptive TLBO,20260870,36,9,93.82,23.455,0.0,0,0,92.5,1.82,0.505,0.2367,0.2683
Complete Adaptive TLBO,20260870,36,10,93.82,23.455,0.0,0,0,92.5,1.8,0.5,0.227,0.2862
Complete Adaptive TLBO,20260870,36,11,93.82,23.455,0.0,0,0,92.5,1.78,0.495,0.2175,0.2305
Complete Adaptive TLBO,20260870,36,12,93.82,23.455,0.0,0,0,92.5,1.76,0.49,0.2083,0.2612
Complete Adaptive TLBO,20260870,36,13,93.8692,23.4611,0.0,0,0,92.5,1.74,0.485,0.1993,0.3116
Complete Adaptive TLBO,20260870,36,14,93.95,35.2111,0.0,0,0,92.5,1.72,0.48,0.1905,0.2769
Complete Adaptive TLBO,20260870,36,15,93.95,23.4875,0.0,0,0,92.5,1.7,0.475,0.182,0.2733
Complete Adaptive TLBO,20260870,36,16,93.95,23.4875,0.0,0,0,92.5,1.68,0.47,0.1737,0.2724
Complete Adaptive TLBO,20260870,36,17,93.95,35.2313,0.0,0,0,92.5,1.66,0.465,0.1657,0.259
Complete Adaptive TLBO,20260870,36,18,93.95,23.4875,0.0,0,0,92.5,1.64,0.46,0.1579,0.235
Complete Adaptive TLBO,20260870,36,19,93.95,23.4875,0.0,0,0,92.5,1.62,0.455,0.1503,0.2593
Complete Adaptive TLBO,20260870,36,20,93.95,35.0919,0.0,0,0,92.5,1.6,0.45,0.143,0.2651
Complete Adaptive TLBO,20260870,36,21,93.95,23.4875,0.0,0,0,92.5,1.58,0.445,0.1359,0.2669
Complete Adaptive TLBO,20260870,36,22,93.95,46.7758,0.0,0,0,92.5,1.56,0.44,0.1291,0.2419
Complete Adaptive TLBO,20260870,36,23,93.95,23.4875,0.0,0,0,92.5,1.54,0.435,0.1225,0.2804
Complete Adaptive TLBO,20260870,36,24,93.95,23.4875,0.0,0,0,92.5,1.52,0.43,0.1161,0.2546
Complete Adaptive TLBO,20260870,36,25,93.95,23.4875,0.0,0,0,92.5,1.5,0.425,0.11,0.2747
Complete Adaptive TLBO,20260870,36,26,93.95,23.4875,0.0,0,0,92.5,1.48,0.42,0.1041,0.2511
Complete Adaptive TLBO,20260870,36,27,93.95,23.4875,0.0,0,0,92.5,1.46,0.415,0.0985,0.2511
Complete Adaptive TLBO,20260870,36,28,93.958,23.4885,0.0,0,0,92.5,1.44,0.41,0.0931,0.292
Complete Adaptive TLBO,20260870,36,29,93.958,23.4895,0.0,0,0,92.5,1.42,0.405,0.0879,0.2567
Complete Adaptive TLBO,20260870,36,30,93.958,23.4895,0.0,0,0,92.5,1.4,0.4,0.083,0.253
Complete Adaptive TLBO,20260870,36,31,93.958,23.4895,0.0,0,0,92.5,1.38,0.395,0.0783,0.2504
Complete Adaptive TLBO,20260870,36,32,93.958,23.4895,0.0,0,0,92.5,1.36,0.39,0.0739,0.2548
Complete Adaptive TLBO,20260870,36,33,93.958,23.4895,0.0,0,0,92.5,1.34,0.385,0.0697,0.2498
Complete Adaptive TLBO,20260870,36,34,93.958,23.4895,0.0,0,0,92.5,1.32,0.38,0.0657,0.2587
Complete Adaptive TLBO,20260870,36,35,93.958,35.165,0.0,0,0,92.5,1.3,0.375,0.062,0.21
Complete Adaptive TLBO,20260870,36,36,93.958,46.9098,0.0,0,0,92.5,1.28,0.37,0.0585,0.2049
Complete Adaptive TLBO,20260870,36,37,93.958,58.6545,0.0,0,0,92.5,1.26,0.365,0.0553,0.191
Complete Adaptive TLBO,20260870,36,38,93.958,82.0962,0.0,0,0,92.5,1.24,0.36,0.0523,0.176
Complete Adaptive TLBO,20260870,36,39,93.958,93.841,93.468,0,0,92.5,1.22,0.355,0.0495,0.1255
Complete Adaptive TLBO,20260870,36,40,93.958,93.9128,93.5968,0,0,92.5,1.2,0.35,0.047,0.1427
Complete Adaptive TLBO,20260870,36,41,93.958,93.958,93.958,0,0,92.5,1.18,0.345,0.0447,0.1076
Complete Adaptive TLBO,20260870,36,42,93.958,93.958,93.958,0,0,92.5,1.16,0.34,0.0427,0.1112
Complete Adaptive TLBO,20260870,36,43,93.958,93.958,93.958,0,0,92.5,1.14,0.335,0.0409,0.0837
Complete Adaptive TLBO,20260870,36,44,93.958,93.958,93.958,0,0,92.5,1.12,0.33,0.0393,0.0932
Complete Adaptive TLBO,20260870,36,45,93.958,93.958,93.958,0,0,92.5,1.1,0.325,0.038,0.1185
Complete Adaptive TLBO,20260870,36,46,93.958,93.958,93.958,0,0,92.5,1.08,0.32,0.0369,0.1242
Complete Adaptive TLBO,20260870,36,47,93.958,93.958,93.958,0,0,92.5,1.06,0.315,0.0361,0.1109
Complete Adaptive TLBO,20260870,36,48,93.958,93.958,93.958,0,0,92.5,1.04,0.31,0.0355,0.1006
Complete Adaptive TLBO,20260870,36,49,93.958,93.958,93.958,0,0,92.5,1.02,0.305,0.0351,0.1137
Complete Adaptive TLBO,20260870,36,50,93.958,93.958,93.958,0,0,92.5,1.0,0.3,0.035,0.0949
Complete Adaptive TLBO,20260871,37,1,93.174,34.8925,0.0,0,0,92.5,1.98,0.545,0.3231,0.3447
Complete Adaptive TLBO,20260871,37,2,93.2692,34.9137,0.0,0,0,92.5,1.96,0.54,0.3115,0.3103
Complete Adaptive TLBO,20260871,37,3,93.48,34.9937,0.0,0,0,92.5,1.94,0.535,0.3001,0.3009
Complete Adaptive TLBO,20260871,37,4,93.51,23.3738,0.0,0,0,92.5,1.92,0.53,0.2889,0.3023
Complete Adaptive TLBO,20260871,37,5,93.51,35.0663,0.0,0,0,92.5,1.9,0.525,0.278,0.2416
Complete Adaptive TLBO,20260871,37,6,93.6288,23.3924,0.0,0,0,92.5,1.88,0.52,0.2673,0.2837
Complete Adaptive TLBO,20260871,37,7,93.6288,35.096,0.0,0,0,92.5,1.86,0.515,0.2569,0.2557
Complete Adaptive TLBO,20260871,37,8,93.7956,46.8116,0.0,0,0,92.5,1.84,0.51,0.2467,0.2878
Complete Adaptive TLBO,20260871,37,9,93.7956,23.4489,0.0,0,0,92.5,1.82,0.505,0.2367,0.2876
Complete Adaptive TLBO,20260871,37,10,93.84,23.4545,0.0,0,0,92.5,1.8,0.5,0.227,0.2622
Complete Adaptive TLBO,20260871,37,11,93.888,35.1904,0.0,0,0,92.5,1.78,0.495,0.2175,0.2775
Complete Adaptive TLBO,20260871,37,12,93.9372,23.4781,0.0,0,0,92.5,1.76,0.49,0.2083,0.2897
Complete Adaptive TLBO,20260871,37,13,93.9372,23.4843,0.0,0,0,92.5,1.74,0.485,0.1993,0.2627
Complete Adaptive TLBO,20260871,37,14,93.9372,23.4843,0.0,0,0,92.5,1.72,0.48,0.1905,0.2553
Complete Adaptive TLBO,20260871,37,15,93.9372,23.4843,0.0,0,0,92.5,1.7,0.475,0.182,0.2678
Complete Adaptive TLBO,20260871,37,16,93.9372,23.4843,0.0,0,0,92.5,1.68,0.47,0.1737,0.2402
Complete Adaptive TLBO,20260871,37,17,93.9372,23.4843,0.0,0,0,92.5,1.66,0.465,0.1657,0.2568
Complete Adaptive TLBO,20260871,37,18,93.9372,23.4843,0.0,0,0,92.5,1.64,0.46,0.1579,0.2702
Complete Adaptive TLBO,20260871,37,19,93.9372,23.4843,0.0,0,0,92.5,1.62,0.455,0.1503,0.2667
Complete Adaptive TLBO,20260871,37,20,93.9372,23.4843,0.0,0,0,92.5,1.6,0.45,0.143,0.2517
Complete Adaptive TLBO,20260871,37,21,93.9372,35.1376,0.0,0,0,92.5,1.58,0.445,0.1359,0.2669
Complete Adaptive TLBO,20260871,37,22,93.9372,23.4843,0.0,0,0,92.5,1.56,0.44,0.1291,0.262
Complete Adaptive TLBO,20260871,37,23,93.9372,23.4843,0.0,0,0,92.5,1.54,0.435,0.1225,0.2712
Complete Adaptive TLBO,20260871,37,24,93.9372,23.4843,0.0,0,0,92.5,1.52,0.43,0.1161,0.2477
Complete Adaptive TLBO,20260871,37,25,93.9412,23.4848,0.0,0,0,92.5,1.5,0.425,0.11,0.2837
Complete Adaptive TLBO,20260871,37,26,93.9412,23.4853,0.0,0,0,92.5,1.48,0.42,0.1041,0.272
Complete Adaptive TLBO,20260871,37,27,93.9412,23.4853,0.0,0,0,92.5,1.46,0.415,0.0985,0.2702
Complete Adaptive TLBO,20260871,37,28,93.9412,23.4853,0.0,0,0,92.5,1.44,0.41,0.0931,0.2371
Complete Adaptive TLBO,20260871,37,29,93.9412,23.4853,0.0,0,0,92.5,1.42,0.405,0.0879,0.2353
Complete Adaptive TLBO,20260871,37,30,93.9412,23.4853,0.0,0,0,92.5,1.4,0.4,0.083,0.2451
Complete Adaptive TLBO,20260871,37,31,93.9412,23.4853,0.0,0,0,92.5,1.38,0.395,0.0783,0.2569
Complete Adaptive TLBO,20260871,37,32,93.9412,23.4853,0.0,0,0,92.5,1.36,0.39,0.0739,0.2533
Complete Adaptive TLBO,20260871,37,33,93.9412,23.4853,0.0,0,0,92.5,1.34,0.385,0.0697,0.2567
Complete Adaptive TLBO,20260871,37,34,93.994,23.4919,0.0,0,0,92.5,1.32,0.38,0.0657,0.2775
Complete Adaptive TLBO,20260871,37,35,93.994,35.2411,0.0,0,0,92.5,1.3,0.375,0.062,0.1985
Complete Adaptive TLBO,20260871,37,36,93.994,46.997,0.0,0,0,92.5,1.28,0.37,0.0585,0.1786
Complete Adaptive TLBO,20260871,37,37,93.994,58.7463,0.0,0,0,92.5,1.26,0.365,0.0553,0.182
Complete Adaptive TLBO,20260871,37,38,93.994,82.1847,0.0,0,0,92.5,1.24,0.36,0.0523,0.1567
Complete Adaptive TLBO,20260871,37,39,93.994,93.934,93.514,0,0,92.5,1.22,0.355,0.0495,0.1409
Complete Adaptive TLBO,20260871,37,40,93.994,93.994,93.994,0,0,92.5,1.2,0.35,0.047,0.1102
Complete Adaptive TLBO,20260871,37,41,93.994,93.994,93.994,0,0,92.5,1.18,0.345,0.0447,0.1242
Complete Adaptive TLBO,20260871,37,42,93.994,93.994,93.994,0,0,92.5,1.16,0.34,0.0427,0.1162
Complete Adaptive TLBO,20260871,37,43,93.994,93.994,93.994,0,0,92.5,1.14,0.335,0.0409,0.0863
Complete Adaptive TLBO,20260871,37,44,93.994,93.994,93.994,0,0,92.5,1.12,0.33,0.0393,0.096
Complete Adaptive TLBO,20260871,37,45,93.994,93.994,93.994,0,0,92.5,1.1,0.325,0.038,0.0871
Complete Adaptive TLBO,20260871,37,46,93.994,93.994,93.994,0,0,92.5,1.08,0.32,0.0369,0.1274
Complete Adaptive TLBO,20260871,37,47,93.994,93.994,93.994,0,0,92.5,1.06,0.315,0.0361,0.1171
Complete Adaptive TLBO,20260871,37,48,93.994,93.994,93.994,0,0,92.5,1.04,0.31,0.0355,0.1097
Complete Adaptive TLBO,20260871,37,49,93.994,93.994,93.994,0,0,92.5,1.02,0.305,0.0351,0.1385
Complete Adaptive TLBO,20260871,37,50,93.994,93.994,93.994,0,0,92.5,1.0,0.3,0.035,0.129
Complete Adaptive TLBO,20260872,38,1,93.4652,23.3113,0.0,0,0,92.5,1.98,0.545,0.3231,0.338
Complete Adaptive TLBO,20260872,38,2,93.536,23.3751,0.0,0,0,92.5,1.96,0.54,0.3115,0.2884
Complete Adaptive TLBO,20260872,38,3,93.6884,23.4031,0.0,0,0,92.5,1.94,0.535,0.3001,0.3194
Complete Adaptive TLBO,20260872,38,4,93.8156,35.0464,0.0,0,0,92.5,1.92,0.53,0.2889,0.3125
Complete Adaptive TLBO,20260872,38,5,93.89,35.0612,0.0,0,0,92.5,1.9,0.525,0.278,0.3146
Complete Adaptive TLBO,20260872,38,6,93.946,23.4795,0.0,0,0,92.5,1.88,0.52,0.2673,0.298
Complete Adaptive TLBO,20260872,38,7,93.9952,23.4926,0.0,0,0,92.5,1.86,0.515,0.2569,0.2872
Complete Adaptive TLBO,20260872,38,8,93.9952,23.4988,0.0,0,0,92.5,1.84,0.51,0.2467,0.2618
Complete Adaptive TLBO,20260872,38,9,93.9952,23.4988,0.0,0,0,92.5,1.82,0.505,0.2367,0.2712
Complete Adaptive TLBO,20260872,38,10,93.9952,35.096,0.0,0,0,92.5,1.8,0.5,0.227,0.2665
Complete Adaptive TLBO,20260872,38,11,93.9952,23.4988,0.0,0,0,92.5,1.78,0.495,0.2175,0.26
Complete Adaptive TLBO,20260872,38,12,93.9952,23.4988,0.0,0,0,92.5,1.76,0.49,0.2083,0.2833
Complete Adaptive TLBO,20260872,38,13,93.9952,23.4988,0.0,0,0,92.5,1.74,0.485,0.1993,0.2724
Complete Adaptive TLBO,20260872,38,14,93.9952,23.4988,0.0,0,0,92.5,1.72,0.48,0.1905,0.2426
Complete Adaptive TLBO,20260872,38,15,93.9952,23.4988,0.0,0,0,92.5,1.7,0.475,0.182,0.2747
Complete Adaptive TLBO,20260872,38,16,93.9952,23.4988,0.0,0,0,92.5,1.68,0.47,0.1737,0.2955
Complete Adaptive TLBO,20260872,38,17,93.9952,23.4988,0.0,0,0,92.5,1.66,0.465,0.1657,0.2598
Complete Adaptive TLBO,20260872,38,18,93.9952,23.4988,0.0,0,0,92.5,1.64,0.46,0.1579,0.2655
Complete Adaptive TLBO,20260872,38,19,93.9952,23.4988,0.0,0,0,92.5,1.62,0.455,0.1503,0.2456
Complete Adaptive TLBO,20260872,38,20,93.9952,23.4988,0.0,0,0,92.5,1.6,0.45,0.143,0.2439
Complete Adaptive TLBO,20260872,38,21,93.9952,23.4988,0.0,0,0,92.5,1.58,0.445,0.1359,0.2444
Complete Adaptive TLBO,20260872,38,22,93.9952,23.4988,0.0,0,0,92.5,1.56,0.44,0.1291,0.2396
Complete Adaptive TLBO,20260872,38,23,93.9952,23.4988,0.0,0,0,92.5,1.54,0.435,0.1225,0.2444
Complete Adaptive TLBO,20260872,38,24,93.9952,23.4988,0.0,0,0,92.5,1.52,0.43,0.1161,0.2516
Complete Adaptive TLBO,20260872,38,25,93.9952,23.4988,0.0,0,0,92.5,1.5,0.425,0.11,0.2677
Complete Adaptive TLBO,20260872,38,26,93.9952,23.4988,0.0,0,0,92.5,1.48,0.42,0.1041,0.2555
Complete Adaptive TLBO,20260872,38,27,93.9952,35.1023,0.0,0,0,92.5,1.46,0.415,0.0985,0.2725
Complete Adaptive TLBO,20260872,38,28,93.9952,23.4988,0.0,0,0,92.5,1.44,0.41,0.0931,0.2701
Complete Adaptive TLBO,20260872,38,29,93.9952,23.4988,0.0,0,0,92.5,1.42,0.405,0.0879,0.2634
Complete Adaptive TLBO,20260872,38,30,93.9952,23.4988,0.0,0,0,92.5,1.4,0.4,0.083,0.2394
Complete Adaptive TLBO,20260872,38,31,93.9952,23.4988,0.0,0,0,92.5,1.38,0.395,0.0783,0.2291
Complete Adaptive TLBO,20260872,38,32,94.0292,23.5031,0.0,0,0,92.5,1.36,0.39,0.0739,0.2684
Complete Adaptive TLBO,20260872,38,33,94.082,23.5139,0.0,0,0,92.5,1.34,0.385,0.0697,0.2733
Complete Adaptive TLBO,20260872,38,34,94.082,23.5205,0.0,0,0,92.5,1.32,0.38,0.0657,0.2374
Complete Adaptive TLBO,20260872,38,35,94.082,35.2807,0.0,0,0,92.5,1.3,0.375,0.062,0.1941
Complete Adaptive TLBO,20260872,38,36,94.082,58.7365,0.0,0,0,92.5,1.28,0.37,0.0585,0.1934
Complete Adaptive TLBO,20260872,38,37,94.082,70.4967,0.0,0,0,92.5,1.26,0.365,0.0553,0.1553
Complete Adaptive TLBO,20260872,38,38,94.082,82.257,0.0,0,0,92.5,1.24,0.36,0.0523,0.1536
Complete Adaptive TLBO,20260872,38,39,94.082,94.0459,93.7932,0,0,92.5,1.22,0.355,0.0495,0.1045
Complete Adaptive TLBO,20260872,38,40,94.082,94.082,94.082,0,0,92.5,1.2,0.35,0.047,0.1057
Complete Adaptive TLBO,20260872,38,41,94.082,94.082,94.082,0,0,92.5,1.18,0.345,0.0447,0.1038
Complete Adaptive TLBO,20260872,38,42,94.082,94.082,94.082,0,0,92.5,1.16,0.34,0.0427,0.0883
Complete Adaptive TLBO,20260872,38,43,94.082,94.082,94.082,0,0,92.5,1.14,0.335,0.0409,0.1076
Complete Adaptive TLBO,20260872,38,44,94.082,94.082,94.082,0,0,92.5,1.12,0.33,0.0393,0.1072
Complete Adaptive TLBO,20260872,38,45,94.082,94.082,94.082,0,0,92.5,1.1,0.325,0.038,0.0932
Complete Adaptive TLBO,20260872,38,46,94.104,94.0847,94.082,0,0,92.5,1.08,0.32,0.0369,0.1149
Complete Adaptive TLBO,20260872,38,47,94.104,94.093,94.082,0,0,92.5,1.06,0.315,0.0361,0.1254
Complete Adaptive TLBO,20260872,38,48,94.104,94.0985,94.082,0,0,92.5,1.04,0.31,0.0355,0.1477
Complete Adaptive TLBO,20260872,38,49,94.104,94.1012,94.082,0,0,92.5,1.02,0.305,0.0351,0.1315
Complete Adaptive TLBO,20260872,38,50,94.104,94.104,94.104,0,0,92.5,1.0,0.3,0.035,0.1201
Complete Adaptive TLBO,20260873,39,1,93.11,23.1625,0.0,0,0,92.5,1.98,0.545,0.3231,0.3361
Complete Adaptive TLBO,20260873,39,2,93.368,23.3098,0.0,0,0,92.5,1.96,0.54,0.3115,0.2922
Complete Adaptive TLBO,20260873,39,3,93.368,23.342,0.0,0,0,92.5,1.94,0.535,0.3001,0.2585
Complete Adaptive TLBO,20260873,39,4,93.5168,23.3606,0.0,0,0,92.5,1.92,0.53,0.2889,0.2821
Complete Adaptive TLBO,20260873,39,5,93.5168,23.3792,0.0,0,0,92.5,1.9,0.525,0.278,0.2679
Complete Adaptive TLBO,20260873,39,6,93.5168,23.3792,0.0,0,0,92.5,1.88,0.52,0.2673,0.2503
Complete Adaptive TLBO,20260873,39,7,93.5564,23.3841,0.0,0,0,92.5,1.86,0.515,0.2569,0.2734
Complete Adaptive TLBO,20260873,39,8,93.5564,46.7562,0.0,0,0,92.5,1.84,0.51,0.2467,0.257
Complete Adaptive TLBO,20260873,39,9,93.5972,23.3942,0.0,0,0,92.5,1.82,0.505,0.2367,0.2942
Complete Adaptive TLBO,20260873,39,10,93.6452,23.4053,0.0,0,0,92.5,1.8,0.5,0.227,0.272
Complete Adaptive TLBO,20260873,39,11,93.6772,23.4153,0.0,0,0,92.5,1.78,0.495,0.2175,0.2601
Complete Adaptive TLBO,20260873,39,12,93.7476,23.4281,0.0,0,0,92.5,1.76,0.49,0.2083,0.2822
Complete Adaptive TLBO,20260873,39,13,93.7476,23.4369,0.0,0,0,92.5,1.74,0.485,0.1993,0.2562
Complete Adaptive TLBO,20260873,39,14,93.7476,35.1553,0.0,0,0,92.5,1.72,0.48,0.1905,0.2466
Complete Adaptive TLBO,20260873,39,15,93.84,23.4485,0.0,0,0,92.5,1.7,0.475,0.182,0.2717
Complete Adaptive TLBO,20260873,39,16,93.8552,46.8443,0.0,0,0,92.5,1.68,0.47,0.1737,0.2711
Complete Adaptive TLBO,20260873,39,17,93.8552,23.4638,0.0,0,0,92.5,1.66,0.465,0.1657,0.2456
Complete Adaptive TLBO,20260873,39,18,93.8552,23.4638,0.0,0,0,92.5,1.64,0.46,0.1579,0.2405
Complete Adaptive TLBO,20260873,39,19,93.8552,35.1957,0.0,0,0,92.5,1.62,0.455,0.1503,0.2105
Complete Adaptive TLBO,20260873,39,20,93.8552,23.4638,0.0,0,0,92.5,1.6,0.45,0.143,0.2365
Complete Adaptive TLBO,20260873,39,21,93.8552,23.4638,0.0,0,0,92.5,1.58,0.445,0.1359,0.2471
Complete Adaptive TLBO,20260873,39,22,93.8552,23.4638,0.0,0,0,92.5,1.56,0.44,0.1291,0.2381
Complete Adaptive TLBO,20260873,39,23,93.8552,23.4638,0.0,0,0,92.5,1.54,0.435,0.1225,0.2303
Complete Adaptive TLBO,20260873,39,24,93.8552,23.4638,0.0,0,0,92.5,1.52,0.43,0.1161,0.2369
Complete Adaptive TLBO,20260873,39,25,93.8552,23.4638,0.0,0,0,92.5,1.5,0.425,0.11,0.2267
Complete Adaptive TLBO,20260873,39,26,93.8552,23.4638,0.0,0,0,92.5,1.48,0.42,0.1041,0.2328
Complete Adaptive TLBO,20260873,39,27,93.8852,23.4675,0.0,0,0,92.5,1.46,0.415,0.0985,0.2636
Complete Adaptive TLBO,20260873,39,28,93.8852,35.0648,0.0,0,0,92.5,1.44,0.41,0.0931,0.2593
Complete Adaptive TLBO,20260873,39,29,93.8852,23.4713,0.0,0,0,92.5,1.42,0.405,0.0879,0.2609
Complete Adaptive TLBO,20260873,39,30,93.8852,35.0659,0.0,0,0,92.5,1.4,0.4,0.083,0.2401
Complete Adaptive TLBO,20260873,39,31,93.8852,46.7023,0.0,0,0,92.5,1.38,0.395,0.0783,0.2623
Complete Adaptive TLBO,20260873,39,32,93.8852,23.4713,0.0,0,0,92.5,1.36,0.39,0.0739,0.2529
Complete Adaptive TLBO,20260873,39,33,93.8852,23.4713,0.0,0,0,92.5,1.34,0.385,0.0697,0.2471
Complete Adaptive TLBO,20260873,39,34,93.8852,35.1609,0.0,0,0,92.5,1.32,0.38,0.0657,0.2584
Complete Adaptive TLBO,20260873,39,35,93.8852,46.8401,0.0,0,0,92.5,1.3,0.375,0.062,0.1985
Complete Adaptive TLBO,20260873,39,36,93.8852,70.2102,0.0,0,0,92.5,1.28,0.37,0.0585,0.1898
Complete Adaptive TLBO,20260873,39,37,93.8852,81.9458,0.0,0,0,92.5,1.26,0.365,0.0553,0.1793
Complete Adaptive TLBO,20260873,39,38,93.8852,93.7107,93.0084,0,0,92.5,1.24,0.36,0.0523,0.1698
Complete Adaptive TLBO,20260873,39,39,93.8852,93.8225,93.4332,0,0,92.5,1.22,0.355,0.0495,0.1253
Complete Adaptive TLBO,20260873,39,40,93.8852,93.8852,93.8852,0,0,92.5,1.2,0.35,0.047,0.1138
Complete Adaptive TLBO,20260873,39,41,93.8852,93.8852,93.8852,0,0,92.5,1.18,0.345,0.0447,0.1046
Complete Adaptive TLBO,20260873,39,42,93.8852,93.8852,93.8852,0,0,92.5,1.16,0.34,0.0427,0.0932
Complete Adaptive TLBO,20260873,39,43,93.8852,93.8852,93.8852,0,0,92.5,1.14,0.335,0.0409,0.1072
Complete Adaptive TLBO,20260873,39,44,93.8852,93.8852,93.8852,0,0,92.5,1.12,0.33,0.0393,0.1067
Complete Adaptive TLBO,20260873,39,45,93.8852,93.8852,93.8852,0,0,92.5,1.1,0.325,0.038,0.1031
Complete Adaptive TLBO,20260873,39,46,93.8852,93.8852,93.8852,0,0,92.5,1.08,0.32,0.0369,0.1044
Complete Adaptive TLBO,20260873,39,47,93.8852,93.8852,93.8852,0,0,92.5,1.06,0.315,0.0361,0.0895
Complete Adaptive TLBO,20260873,39,48,93.8852,93.8852,93.8852,0,0,92.5,1.04,0.31,0.0355,0.104
Complete Adaptive TLBO,20260873,39,49,93.8852,93.8852,93.8852,0,0,92.5,1.02,0.305,0.0351,0.0964
Complete Adaptive TLBO,20260873,39,50,93.8852,93.8852,93.8852,0,0,92.5,1.0,0.3,0.035,0.0885
Complete Adaptive TLBO,20260874,40,1,93.262,34.8941,0.0,0,0,92.5,1.98,0.545,0.3231,0.3197
Complete Adaptive TLBO,20260874,40,2,93.262,34.9438,0.0,0,0,92.5,1.96,0.54,0.3115,0.236
Complete Adaptive TLBO,20260874,40,3,93.5288,23.3488,0.0,0,0,92.5,1.94,0.535,0.3001,0.263
Complete Adaptive TLBO,20260874,40,4,93.718,23.4059,0.0,0,0,92.5,1.92,0.53,0.2889,0.3149
Complete Adaptive TLBO,20260874,40,5,93.718,23.4295,0.0,0,0,92.5,1.9,0.525,0.278,0.2633
Complete Adaptive TLBO,20260874,40,6,93.718,23.4295,0.0,0,0,92.5,1.88,0.52,0.2673,0.2132
Complete Adaptive TLBO,20260874,40,7,93.718,35.1442,0.0,0,0,92.5,1.86,0.515,0.2569,0.221
Complete Adaptive TLBO,20260874,40,8,93.718,35.1442,0.0,0,0,92.5,1.84,0.51,0.2467,0.2248
Complete Adaptive TLBO,20260874,40,9,93.718,23.4295,0.0,0,0,92.5,1.82,0.505,0.2367,0.236
Complete Adaptive TLBO,20260874,40,10,93.718,23.4295,0.0,0,0,92.5,1.8,0.5,0.227,0.2162
Complete Adaptive TLBO,20260874,40,11,93.766,23.4415,0.0,0,0,92.5,1.78,0.495,0.2175,0.3019
Complete Adaptive TLBO,20260874,40,12,93.766,23.4415,0.0,0,0,92.5,1.76,0.49,0.2083,0.2527
Complete Adaptive TLBO,20260874,40,13,93.766,35.1623,0.0,0,0,92.5,1.74,0.485,0.1993,0.2361
Complete Adaptive TLBO,20260874,40,14,93.766,35.1623,0.0,0,0,92.5,1.72,0.48,0.1905,0.2056
Complete Adaptive TLBO,20260874,40,15,93.766,23.4415,0.0,0,0,92.5,1.7,0.475,0.182,0.2216
Complete Adaptive TLBO,20260874,40,16,93.766,23.4415,0.0,0,0,92.5,1.68,0.47,0.1737,0.2492
Complete Adaptive TLBO,20260874,40,17,93.8152,23.4477,0.0,0,0,92.5,1.66,0.465,0.1657,0.2703
